6,0.0732691
12,0.0514152
18,0.0304294
24,0.0506576
30,0.0535434
36,0.0707591
42,0.06074
48,0.0666517
54,0.0385827
60,0.0483525
6,0.0576421
6,0.0511242
6,0.0253142
6,0.0706264
12,0.0588361
12,0.0724977
12,0.048586
12,0.0619015
12,0.050415
12,0.0803347
12,0.0703833
12,0.0499502
12,0.0613962
12,0.0530146
12,0.0515252
12,0.0576976
12,0.0585306
12,0.0461181
12,0.0447125
12,0.0787208
12,0.0443735
12,0.0366281
12,0.061765
12,0.0625136
12,0.0446304
12,0.07121
12,0.0762075
12,0.0442585
12,0.0698362
12,0.0832763
12,0.0785652
12,0.0981287
12,0.0819657
12,0.0605242
12,0.122263
12,0.0930066
12,0.0772476
12,0.0732399
12,0.0614955
12,0.0601665
12,0.0601781
12,0.0618019
12,0.0551527
12,0.0691771
12,0.0919796
12,0.0906079
12,0.0906608
12,0.0437223
12,0.0580195
12,0.0422891
