20,59.1609,147.112
40,79.1261,193.687
60,89.0949,210.254
80,97.0902,226.388
100,99.0888,232.595
120,109.446,240.733
140,117.936,262.597
160,121.462,267.666
180,124.981,272.912
200,128.545,277.955
